sample_type,batch_file,tweet_id,text,images,label,author,post_url,date_posted,topic,error_category,flagging_tweet_text,flagging_tweet_authors
fake_sample,batch7,33,ZIONISTS THROW A PUPPY OFF OF A CLIFF! WTF?!!,./media/batch7/33/images/img0.jpeg,False,The Saviour,https://x.com/Shayan86/status/1742164539892793625/photo/1,2024-01-02 11:42:48,Society,Misattributed Images,"This graphic video claims to show an Israeli soldier throwing a puppy off a cliff.

While the video is genuine, it dates back to 2008 and was filmed in Iraq. The man in it is former US Marine David Motari, who was removed from the force after the video went viral on YouTube. https://t.co/MRqJoYWG0b",Shayan Sardarizadeh
fake_sample,batch7,34,"#Japan Pray for #Japan 🙏 

#tsunami #Tsunamiwarning ",./media/batch7/34/images/img0.jpeg,False,Maryam khan,https://x.com/momokknn/status/1741803036648132944,2024-01-01 12:46:19,Nature,Incorrectly Captioned Images,"❌ Central Japan was hit with a 7.6 magnitude earthquake today.

I'll be keeping track of the miscaptioned videos that surface online. Take this clip. It shows boats crashing into eachother amid strong waves. But it's old ... https://t.co/sCKE3EIUS0",Seana Davis
fake_sample,batch7,35,"Filmed by a ranger in Siberia 
 So what do you say 
 Some will believe it, others will be in denial, video editing
 As I tell everyone their truths and beliefs.
 Maybe they are coming soon 👌 ",./media/batch7/35/images/img0.jpeg,False,nikola 3,https://x.com/ronin19217435/status/1636101290206928901,2023-03-15 20:25:19,Society,De-contextualization,"This video, viewed nine million times (!), claims to show an alien boarding a saucer in Siberia.

It's a clip from a sci-fi short film posted in 2018 by a YouTube channel that makes ""funny animations about futuristic stuff"". https://t.co/RMUQJAPxWK",Shayan Sardarizadeh
fake_sample,batch7,36,"He’s 61 and she’s 20. Granted, they’re two consenting adults and they can do as they like, but it definitely begs the question: what do a 60 year and 20 year old have in common? ",./media/batch7/36/images/img0.jpeg,False,JohnBurk,https://x.com/johnburk39/status/1857884172922032213,2024-11-16 20:31:19,Society,Misattributed Images,"This is a photo from 2023 showing Anthony Kiedis with model Amy McMurdock, who many are mistaking for Kiedis’s former girlfriend Helena Vestergaard, who is also not 20 — she is 31.",Helpful Community Notes
fake_sample,batch7,37,"The amount of people injured by the earthquake in Taiwan has reached 711 - Set News media, quoting rescue services.

My deepest condolences. 

Meanwhile, Russian Telegram channels spread the idea that the earthquake is a chance for China to launch a ""rescue operation"" and ",./media/batch7/37/images/img0.jpeg,False,Anton Gerashchenko,https://x.com/Gerashchenko_en/status/1775422211634921684,2024-04-03 07:16:55,Nature,Incorrectly Captioned Images,"Nearly half a million views for a video from an older earthquake in #Taiwan, NOT today.

My fact check at @ellinikahoaxes in 2022, when a photo from the same building had surfaced
 https://t.co/rax4OSGcIA

@Shayan86
@DavidPuente @carlos_hem @ArbiterOfTweets https://t.co/uzFgUyDIQA",Arsenios Keklikoğlu 🇬🇷
fake_sample,batch7,38,"⚠️Συγλονιστικα πλάνα με το νερο να μετακινειται στις κοίτες του ποταμου στην Ταιβαν κατα τη διάρκεια του σεισμου!!!

Telegram: 
#earthquake #σεισμος ",./media/batch7/38/images/img0.jpeg,False,Καθίκι,https://x.com/KYTKYTKYTKYTKYT/status/1775401886947971362,2024-04-03 05:56:09,Nature,De-contextualization,"❌ this is NOT a video from #Taiwan Earthquake today.

It shows a controlled demolition of buildings in China, 2021

See:
https://t.co/j4Twi9CPyp

Pls be aware of possible false context posts with this video attached

 @Shayan86 @DavidPuente @carlos_hem @ArbiterOfTweets https://t.co/fY3r5vO4TR",Arsenios Keklikoğlu 🇬🇷
fake_sample,batch7,39,"🚨 ""Chainsaw Man"" TV Anime Season 2 is Officially Confirmed according to New Legal Documents filed by Shueisha

Animation Studio: MAPPA

Chainsaw Man: Reze Anime Movie is set to be Directed by Tatsuya Yoshihara awaiting an Official Announcement. ",./media/batch7/39/images/img0.jpeg,False,Anime Tsumi,https://x.com/AnimeTsumi/status/1857775679812538755,2024-11-16 13:20:12,Entertainment,De-contextualization,"There has been no official confirmation of a new season of Chainsaw Man. It's important to note that legal documents aren't an official announcement and MAPPA has made no mention of Chainsaw Man season 2 as of November 11, 2024.",Helpful Community Notes
fake_sample,batch7,40,Jake Paul owes Mike Tyson an extra $5M for making it past four rounds 👀 ,./media/batch7/40/images/img0.jpeg,False,Happy Punch,https://x.com/HappyPunch/status/1857900369147473958,2024-11-16 21:35:40,Entertainment,Incorrectly Captioned Images,Mike Tyson never agreed to this bet.,Helpful Community Notes
fake_sample,batch7,41,"🚨🚨
Popular uprising started in Iran, pictures of religious leaders Khamenei and Khomeini are being taken down from government buildings ",./media/batch7/41/images/img0.jpeg,False,Forza İsrail 🇮🇱🎗️,https://x.com/forza_israil/status/1858158605423263754,2024-11-17 14:41:49,Politics-Warfare-Middle-East-Conflict,De-contextualization,"This video is from September 2022, and shows footage from Sari, the capital of northern Mazandaran province in Iran, during a protest over the death of Mahsa Amini, 22, after she was arrested by morality police.",Helpful Community Notes
fake_sample,batch7,42,Al-Aqsa compound right now near the western wall filled with israeli settlers. ,./media/batch7/42/images/img0.jpeg,False,Suppressed News.,https://x.com/SuppressedNws/status/1798416226244526283,2024-06-05 18:06:55,Politics-Warfare-Israel-Palestine,Misattributed Images,"This footage doesn't showcase footage of Israeli Jews within the al-Aqsa Compound. 
This is the ""Western Wall"" (""The Kotel"" in Judaism and ""al-Buraq"" in Islam), it is outside the al-Aqsa Compound/Temple Mount. https://t.co/6zJMyvGbTA",Tal Hagin
fake_sample,batch7,43,"BREAKING NETANYAHU HOSPITALISED 

He suffered serious health issue in Kiryah and has been shifted to a hospital in Tel Aviv.

Archive Pic. ",./media/batch7/43/images/img0.jpeg,False,Sulaiman Ahmed,https://x.com/ShaykhSulaiman/status/1858244555377721565,2024-11-17 20:23:21,Politics-Warfare-Israel-Palestine,Deepfakes,The image of Benjamin Netanyahu in a hospital bed is AI-generated.There are no reports of Netanyahu currently injured or hospitalized.,Helpful Community Notes
fake_sample,batch7,44,"J.P. Morgan funded the building of the Titanic, and cancelled his journey just hours before its departure.

3 of the wealthiest men on earth, whom  were against the creation of the Federal Reserve Bank were invited aboard for its maiden voyage. ",./media/batch7/44/images/img0.jpeg,False,illuminatibot,https://x.com/iluminatibot/status/1857888596293988606,2024-11-16 20:48:53,History,De-contextualization,"There is no evidence to suggest J.P. Morgan deliberately missed the trip because he knew the ship would sink. Historians have debated several reasons for Morgan to cancel his trip, but none is related to the Federal Reserve. ",Helpful Community Notes
fake_sample,batch7,45,"I do not know if this is true.
But I’m being sent lots of messages claiming that the father of Southport terrorist Axel Rudakubana was represented by human rights lawyer Keir Starmer? Can anyone confirm this? Post in comments below…..👇 ",./media/batch7/45/images/img0.jpeg,False,Paul Golding,https://x.com/GoldingBF/status/1858146310181818776,2024-11-17 13:52:57,Politics-other,Misattributed Images,"This case relates to Alphonse Nteziryayo is currently under unlawful house arrest in Niamey, Niger.This account has confused Axel Rudakubana’s father with another Alphonse, completely unrelated. ",Helpful Community Notes
fake_sample,batch7,46,"🇬🇧 “This has reached new levels of filth”

“Detox from Heavy metals”

More people than ever are realising what’s happening. ",./media/batch7/46/images/img0.jpeg,False,Concerned Citizen,https://x.com/BGatesIsaPyscho/status/1858190522248036632,2024-11-17 16:48:38,Society,Incorrectly Captioned Images,"These contrails are made up of water in the form of ice crystals. They form when water vapor from an aircraft's engine exhaust mixes with the cold air at high altitudes, causing the water vapor to condense and freeze into ice crystals, not heavy metals.",Helpful Community Notes
fake_sample,batch7,47,"🚨BREAKING: Farmers will block EVERY road in Britain if Labour doesn’t listen to them on Nov 19th, claims lead organiser.

The farmers are not messing about. ",./media/batch7/47/images/img0.jpeg,False,Inevitable West,https://x.com/Inevitablewest/status/1857136684527399231,2024-11-14 19:01:04,Society,De-contextualization,There is no source for this. This account is known for spreading misinformation and general nonsense.,Helpful Community Notes
fake_sample,batch7,48,"Deranged IDf terrorist finds crib in Gaza home, this is what he does with it.",./media/batch7/48/images/img0.jpeg,False,Syrian Girl,https://x.com/Partisangirl/status/1797320368660877547,2024-06-02 17:35:05,Politics-Warfare-Israel-Palestine,De-contextualization,"This is not a real video of an IDF soldier, but an art piece produced by @IgorDobrowolsk https://t.co/wo9vqo6ylO",Tal Hagin
fake_sample,batch7,49,ISRAELI POLICE ASSAULT PALESTINIANS IN THE WEST BANK.THIS IS APARTHEID ISRAEL.,./media/batch7/49/images/img0.jpeg,False,Sulaiman Ahmed,https://x.com/ShaykhSulaiman/status/1796896731701051524,2024-06-01 16:29:00,Politics-Warfare-Israel-Palestine,De-contextualization,"This video is from a protest against the war in Gaza that occurred in Haifa, Israel-Proper on May 31st, 2024 - Not the West Bank. 
Even the Arabic captions on the video state this. https://t.co/uBJtaW5k1J",Tal Hagin
fake_sample,batch7,50,The fake-film industry in Gaza,./media/batch7/50/images/img0.jpeg,False,Mordechai Kedar مردخاي كيدار מרדכי קידר,https://x.com/kedar_mordechai/status/1795491051223879783,2024-06-01 16:29:00,Entertainment,De-contextualization,"This video comes from a documentary produced in 2017 by @trtworld about Palestinian make-up artists in Gaza creating movies to raise awareness about the situation in the strip. The scene also features a massive sign saying ""Simulation"" in the background. https://t.co/AVHfIkVrcW",Tal Hagin
fake_sample,batch7,51,"♦عاجل 
كتائب القسام: أوقعنا قوة صهيونية بكمين محكم حيث تم تفجير حقل ألغام  بالقوة داخل موقع ثكنة سعد صايل شرق رفح وكذلك استهداف دبابة ميركافاة بقذيفة 105 #غزة_مقبرة_الغزاة #غزة_تقاوم_وستنتصر ",./media/batch7/51/images/img0.jpeg,False,سالم ربيح 🆇,https://x.com/SalemRopp/status/1788839253994062267,2024-05-10 07:51:27,Politics-Warfare-Israel-Palestine,Misattributed Images,"The photo used isn't recent, nor does it showcase a tank currently in use by the IDF. https://t.co/29dlYnDxqT",Tal Hagin
fake_sample,batch7,52,"😱😲😧🔴 فضيحة بجلاجل🔴😮😲😱
اغتصاب المجندة ""ديالي شمعون"" من قبل قائد كتيبة مدرعات.. لواء الشمال المقدم ""إيدي شالوم"" والذي يمسك كتيبة مدرعات علة جدود #لبنان. 

بعد فضح القائد من قبل ""ديالي"" تقدمت زميلتها ""إيدن"" باعتراف بانه قد اعتصبها في 2023 وقدمتا شكوى به وتم استدعائه وننتظر ",./media/batch7/52/images/img0.jpeg,False,روزان قباص بهودية يمنية🫣,https://x.com/Ro_gopa/status/1788830422928925041,2024-05-10 07:16:22,Society,Deepfakes,"The photo used is AI, and no record of this story exists anywhere. 

There have been numerous stories like this over the past few months - Many debunked. https://t.co/LzHL2lx6XO",Tal Hagin
fake_sample,batch7,53,"“Everyone’s waking up - the whole planet is awakening, whether you’re aware of it or not”

Yes it is &amp; now it’s accelerating. ",./media/batch7/53/images/img0.jpeg,False,Concerned Citizen,https://x.com/BGatesIsaPyscho/status/1858079109445799990,2024-11-17 09:25:55,Society,De-contextualization,"The combination of water vapor in aircraft engine exhaust and the low ambient temperatures that often exists at high altitudes allows the formation of contrails. Contrails are composed primarily of ice crystals, and do not pose health risks to humans.",Helpful Community Notes
fake_sample,batch7,54,Hold on to your butts! ,./media/batch7/54/images/img0.jpeg,False,Jeremy Rys - The 'Alien' Scientist - MAHA,https://x.com/Alien_Scientist/status/1861809263997239423,2024-11-27 16:28:13,Society,Misattributed Images,This is false and no statement like this has been posted on any verified account of Donald Trump or Bobby Kennedy. ,Helpful Community Notes
fake_sample,batch7,55,"@BenjDicken Redid the benchmark with a twist: added Rust and Zig, compiled Python using Codon (C++ based Python-compiler). ",./media/batch7/55/images/img0.jpeg,False,Handika Wisnu,https://x.com/handikawisnu/status/1857505078116233574,2024-11-15 19:24:56,Science,Incorrectly Captioned Images,The code used for benchmarking is flawed. The function has no side effects as it only modifies local variables and returns 0. An optimized compiler would simply remove the for loops.,Helpful Community Notes
fake_sample,batch7,56,"2. Last time He went to prison was 1992 after being accused of raping an 18-year-old ""Desiree Washington"", a contestant in the Miss Black America pageant. He was sentenced to six years in prison and served three years before being released in 1995. ",./media/batch7/56/images/img0.jpeg; ./media/batch7/56/images/img1.jpeg,False,Dr Love❤️🩺,https://x.com/Drweloveu/status/1857677639185473584,2024-11-16 06:50:37,Society,De-contextualization,Mike Tyson was convicted of Rape by a Jury. Sentenced to 10 years being released early for good behavior. Stating it as an accusation is Disinformation and Incorrect.,Helpful Community Notes
fake_sample,batch7,57,"A 1,500-year-old Byzantine bathtub known as the Sbeitla in Tunisia. ",./media/batch7/57/images/img0.jpeg,False,Time Capsule Tales,https://x.com/timecaptales/status/1852584882397958397,2024-11-02 05:33:49,History,Incorrectly Captioned Images,"This is a baptismal font used for religious rituals, not a bathtub as the poster suggests.",Helpful Community Notes
fake_sample,batch7,58,And it begins 🍿 ,./media/batch7/58/images/img0.jpeg,False,Henry VIII,https://x.com/SussexHenryVIII/status/1857923170545873097,2024-11-16 23:06:17,Politics-United-States-Presidential-Election,Misattributed Images,"This is not a real tweet, you can check on Elon's X account below https://x.com/elonmusk",Helpful Community Notes
fake_sample,batch7,59,"Robert De Niro is leaving the U.S. following Trump's victory. 

I can't imagine why... ",./media/batch7/59/images/img0.jpeg; ./media/batch7/59/images/img1.jpeg,False,Rach 🇺🇸,https://x.com/rachisawake/status/1857858998692655180,2024-11-16 18:51:17,Entertainment,De-contextualization,The claim that De Niro is leaving the U.S. originates from satire sites. Newsweek found no such public statement by De Niro.,Helpful Community Notes
fake_sample,batch7,60,Multiple Arab channels are reporting that the Iranian IRGC mistakenly killed 19 IRGC sailors and wounded 16 others in a friendly fire attack.  Allah is in a bad mood lately.,./media/batch7/60/images/img0.jpeg,False,Nakba,https://x.com/VictorNakba/status/1789831944005390658,2024-05-13 02:17:00,Politics-Warfare-Middle-East-Conflict,Incorrectly Captioned Images,"This video is not recent, nor does it depict a ship being struck off the coast of Yemen. It is from a test of the Norwegian Naval Strike Missile (NSM).
It was previously debunked under the false report that ir was a ship destroyed by the Houthis. https://t.co/au4Jr1B0mc",Tal Hagin
fake_sample,batch7,61,"The late R.S.T Ravit Hana Essig, an MGB fighter, was killed in battle in Moshav Yachini. She graduated from Dvir Elementary School and Amit Y. High School. She is survived by her parents and 8 siblings. She was buried in the Ashdod Cemetery in the military section. 'She was a talented girl, good at The late R.S.T Ravit Hana Essig, an MGB fighter, was killed in battle in Moshav Yachini. She graduated from Dvir Elementary School and Amit Y. High School. She is survived by her parents and 8 siblings. She was buried in the Ashdod Cemetery in the military section. 'She was a talented girl, good at ",./media/batch7/61/images/img0.jpeg,False,Nadira Ali,https://x.com/Nadira_ali12/status/1789951170921795917,2024-05-13 06:13:25,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Ravit Hana Assayag, a border police officer was not killed in Gaza. She was killed in Yakhini, a Moshav in Southern Israel on October 7th, 2023. https://t.co/qPjYecgUKr",Tal Hagin
fake_sample,batch7,62,"Most of the photos and videos you see from Gaza are lies. This is one of those photos. In the photo above, you see two Palestinian father and son who lied that they were killed, and in the photo below, you see the same f...",./media/batch7/62/images/img0.jpeg,False,Robin Hood,https://x.com/Robiin_Hoodx/status/1790061225109287105,2024-05-13 16:13:11,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"As reported at the time, Jamal al-Durrah (father) was not killed in the incident. Additionally, after the death of his son, a second child was born later on. They named him Muhammed as well in his memory. https://t.co/LdL3YOGwX5",Tal Hagin
fake_sample,batch7,63,Some of the IOF soldiers entered the tunnels which turned into their graves... Eliminated 🇮🇱🚮,./media/batch7/63/images/img0.jpeg,False,Nadira Ali,https://x.com/Nadira_ali12/status/1790691353657217520,2024-05-15 01:31:11,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Clarity:
This photo isn't recent - It was published on October 13th, 2013 (taken by Amit Cohen for Reuters). 
It depicts a tour of a tunnel that was exposed by the IDF near Kibbutz Ein Hashlosha. https://t.co/JO49cNR6Mi",Tal Hagin
fake_sample,batch7,64,"Logan Paul would not stand a chance with Mike Tyson 
 ",./media/batch7/64/images/img0.jpeg,False,MrTestoestrogen,https://x.com/MrTestoestrogen/status/1857889290723930161,2024-11-16 20:51:39,Entertainment,Misattributed Images,This is “NotLoganPaul” a logan Paul look alike which fought Tristan ham as seen on the DAZN website ,Helpful Community Notes
fake_sample,batch7,65,"🇪🇸 Shocking new footage of flooding in Valencia

Spain has never ever experienced this level of flooding before, but also remember the current levels of Geo-Engineering have also never been seen before. ",./media/batch7/65/images/img0.jpeg,False,Concerned Citizen,https://x.com/BGatesIsaPyscho/status/1857852590035210583,2024-11-16 18:25:49,Nature,Misattributed Images,This is not Spain. This is footage from flood in south Poland which took place 13-18 September 2024. ,Helpful Community Notes
fake_sample,batch7,66,Israel army: 13 soldiers killed overnight in #Gaza. [In picture: Israeli soldiers evacuate their wounded comrades],./media/batch7/66/images/img0.jpeg,False,Rula Alqawasmi,https://x.com/Alqawasmi_Rula/status/1790814814861668673,2024-05-15 16:20:26,Politics-Warfare-Israel-Palestine,Misattributed Images,"In the following thread by Rula;
Only 3 of the videos are related to the reports of significant IDF casualties in Gaza today (May 15th). 
The 5 other videos/images are from other events and are unrelated.
A quick fact-checking thread:",Tal Hagin
fake_sample,batch7,67,"The way Mike Tyson reinvented himself is wild:

From $400M to $23M in debt, and now he makes $20M off one fight with Jake Paul.

Here’s the iron story of Tyson’s rise and fall: ",./media/batch7/67/images/img0.jpeg,False,Willie Chou,https://x.com/WillieChou/status/1857671564558541142,2024-11-16 06:26:29,Entertainment,Incorrectly Captioned Images,"Tyson did not play basketball in High school, in fact he never graduated from high school, dropped while in junior year.That is an alterado photo of tyson as at this time he was in juvenile detention.. ",Helpful Community Notes
fake_sample,batch7,68,Guess what we found in a tunnel below an @UNRWA school in Rafiah? ,./media/batch7/68/images/img0.jpeg,False,Robert Barzelay 🇮🇱 🇳🇱,https://x.com/18PigsDontFly/status/1791009109745033477,2024-05-16 07:33:41,Politics-Warfare-Israel-Palestine,Misattributed Images,"This photo is from December 24th, 2023. It was allegedly taken in the Sheikh Radwan neighborhood, located in Gaza City.
Not Rafah. https://t.co/5p3Dr8jcvR",Tal Hagin
fake_sample,batch7,69,"Have you sungazed and noticed the Sun turns always turns completely Black?

That's Q

This is why you cannot go blind when looking into the Sun, it's a Black Hole ",./media/batch7/69/images/img0.jpeg,False,9,https://x.com/QQSource/status/1857882257056477397,2024-11-16 20:23:42,Science,Incorrectly Captioned Images,"If the sun appeared black while staring at it midday, it’s likely *solar retinopathy*. This occurs when intense sunlight damages the retina’s light receptors, causing a temporary black spot in your vision. Do not do this. ",Helpful Community Notes
fake_sample,batch7,70,BS it is said! Here's another telling the world how they are getting smashed!,./media/batch7/70/images/img0.jpeg,False,GFY_Zionists,https://x.com/GFY_Zionists/status/1791235079337128390,2024-05-16 01:31:42,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"These subtitles are also completely fabricated, here is what's actually said:
""To a house....and we hit the terrorists as precisely as possible.... The reservist soldiers are here already 60 days, fighting in the different sectors - and they will fight here as much as needed. By",Tal Hagin
fake_sample,batch7,71,The funeral of the Eliminated Argentinian IOF soldier was delayed several times.  The reason no one wants to participate in his funeral is because he is not Jewish,./media/batch7/71/images/img0.jpeg,False,Nadira Ali,https://x.com/Nadira_ali12/status/1791440311421743349,2024-05-17 08:31:42,Society,De-contextualization,"The soldier's name was Ilan Cohen, and was a former student of the Chabad Yeshiva in Migdal Ha'emek. 
His funeral took place today (17.5.24), with thousands reported to have attended. 
The claims made by the OP are completely unfounded. https://t.co/8muL6P9U4K",Tal Hagin
fake_sample,batch7,72,"Did they just find her body twice ? 

Were they originally mistaken at the time or what? ",./media/batch7/72/images/img0.jpeg,False,Propaganda & co,https://x.com/propandco/status/1791663532485824790,2024-05-18 02:54:08,Politics-Warfare-Israel-Palestine,De-contextualization,"Clarification:
On Oct 30th, a fragment of Shani's skull was found - which led to the confirmation of her death.
On May 17th, her body was recovered from Gaza.

What led to the misinformation showcased?
1. An interview with @Isaac_Herzog 
2. Clickbait headlines.
Explained: https://t.co/g5xRXuVSDx",Tal Hagin
fake_sample,batch7,73,An anti-ship ballistic missile launched from Yemen hits a ship in the Red Sea. Yemen is unstoppable 🔥,./media/batch7/73/images/img0.jpeg,False,Nadira Ali,https://x.com/Nadira_ali12/status/1791868235186581738,2024-05-18 12:31:08,Politics-Warfare-Middle-East-Conflict,Incorrectly Captioned Images,The photo used isn't recent. It's from an attack on 2 oil rigs in 2019. https://t.co/nRk3dmrsp6,Tal Hagin
fake_sample,batch7,74,"The israeli minister of national security, Ben Gvir threatened some of his people with a gun, after he was verbally attacked.",./media/batch7/74/images/img0.jpeg,False,Megatron,https://x.com/Megatron_ron/status/1791767617453113350,2024-05-18 05:51:08,Politics-Warfare-Israel-Palestine,De-contextualization,"This incident took place on October 13, 2022 - It isn't recent. 
It depicts Ben Gvir telling the cops surrounding him to shoot the people throwing rocks. https://t.co/60jjETjHF7",Tal Hagin
fake_sample,batch7,75,Looks like Ghislaine Maxwell may be dead. Remember 4chan reported Jeffrey Epstein's death in advance. ,./media/batch7/75/images/img0.jpeg,False,RAW EGG NATIONALIST,https://x.com/Babygravy9/status/1856965442918555716,2024-11-14 07:40:36,Society,Incorrectly Captioned Images,"This is false. Ghislaine Maxwell is NOT dead, and is currently in prison.The original poster on 4chan admitted that they lied. This can be verified by searching for 'This was a Larp. Sorry dudes.' using the original or archive link below if the original is deleted.",Helpful Community Notes
fake_sample,batch7,76,"🚨Breaking News 🚨

When Trump learned that Iran was attempting to track and sink the American aircraft carrier, he issued an order for its evacuation from the Middle East.

November 12, 2024 ",./media/batch7/76/images/img0.jpeg,False,World War 3,https://x.com/Worldwar_3_/status/1856826878805643287,2024-11-13 22:30:00,Politics-Warfare-Middle-East-Conflict,Incorrectly Captioned Images,Donald Trump is not currently the President of the United States and has no authority to command US forces. ,Helpful Community Notes
fake_sample,batch7,77,Nah Valve is crazy for this one 😭😭😭 ,./media/batch7/77/images/img0.jpeg; ./media/batch7/77/images/img1.jpeg; ./media/batch7/77/images/img2.jpeg,False,olafkswg - Buying Skins 95%,https://x.com/olafkswg/status/1856866944344801286,2024-11-14 01:09:13,Entertainment,Incorrectly Captioned Images,"The map was created by QuotingDev, a community map creator, which means the easter egg seen in the post has not been created by Valve",Helpful Community Notes
fake_sample,batch7,78,Samantha Irvin already regrets leaving WWE. 🤷 ,./media/batch7/78/images/img0.jpeg,False,Zaibi,https://x.com/_zaibii/status/1856015310412710183,2024-11-11 16:45:07,Entertainment,De-contextualization,This was a joke Samantha Irvin commented on a recent post by Lola Vice on instagram.,Helpful Community Notes
fake_sample,batch7,79,the Palestinian forces throwing cornets against the IDF. ,./media/batch7/79/images/img0.jpeg,False,Sprinter III,https://x.com/SprinterIII/status/1792146836158914919,2024-05-19 10:54:36,Politics-Warfare-Israel-Palestine,De-contextualization,"This video is from 2016, and the description of that video claims it's an attack against ""Two groups of Assad forces"". https://t.co/R2JA88mcv6",Tal Hagin
fake_sample,batch7,80,Trumps secretary of defense.... are we supposed to pretend that isn't a SWASTIKA ???? ,./media/batch7/80/images/img0.jpeg,False,Claire,https://x.com/ClaireFosterPHD/status/1857102825903227262,2024-11-14 16:46:31,Politics-other,Incorrectly Captioned Images,"Pete Hegseth’s tattoo is a Jerusalem Cross, which consists of a large center cross w/ 4 smaller crosses in each quadrant. It’s one of the most well-known Christian symbols.A Swastika is an equilateral cross w/ arms bent at right angles in the same rotary direction. ",Helpful Community Notes
fake_sample,batch7,81,Russian Su-27 fighter jets push out a USAF SR-71 Blackbird and turn around.  Date unknown,./media/batch7/81/images/img0.jpeg,False,Lord Bebo,https://x.com/MyLordBebo/status/1791750538175894009,2024-05-18 08:45:23,Politics-Warfare-War-in-Ukraine,Deepfakes,"This video was uploaded to a YouTube channel on May 7th. It's from DCS, Digital Combat Simulator - It's not real. https://t.co/zo8Gv7SKcV",Tal Hagin
fake_sample,batch7,82,"🇮🇷🇵🇸🇱🇧| Hezbollah's new air defence system! 💪

It's most likely the exact Iranian system which was used to shoot down US' MQ-4c Triton over the Gulf of Oman. 

""3rd of Khordad"" will become the new nightmare of Israeli regime. Enjoy the clip of MQ-4C downing! ",./media/batch7/82/images/img0.jpeg,False,𝐄𝐡𝐬𝐚𝐧 𝐒𝐚𝐟𝐚𝐫𝐧𝐞𝐣𝐚𝐝 🇮🇷🇵🇸,https://x.com/Safarnejad_IR/status/1791879647371645295,2024-05-18 17:12:54,Politics-Warfare-Middle-East-Conflict,De-contextualization,"For clarity, the attached video to the claim was uploaded as early as 2018, showcasing the Sevom Khordad that was developed by Iran. https://t.co/qVghWLfFVc",Tal Hagin
fake_sample,batch7,83,"In a scene straight out of a spy thriller, Israel has unearthed a labyrinth of 50 colossal tunnels, rivaling the size of motorways, that carve a clandestine path from Rafah to Egypt. 

Dubbed the ""Hamas Highway,"" this subterranean network is the subject of much controversy, with ",./media/batch7/83/images/img0.jpeg,False,Ian Ségal ✍🏻,https://x.com/segalian/status/1792020967222395065,2024-05-19 02:34:27,Politics-Warfare-Israel-Palestine,Misattributed Images,"None of these tunnels shown are under Rafah.
There are entire documentaries online about the expansive tunnel network, as linked below. https://t.co/SKEKIMyi8p",Tal Hagin
fake_sample,batch7,84,OH MY GOD WHAT IS HAPPENING ,./media/batch7/84/images/img0.jpeg,False,Zain,https://x.com/cowboylikezain/status/1857018455649575175,2024-11-14 11:11:16,Entertainment,Incorrectly Captioned Images,This post is misleading. Google does not currently have a feature where snakes fall when you search “Taylor Swift.” ,Helpful Community Notes
fake_sample,batch7,85,"No foreign aid was needed to find #Iran president's helicopter wreckage: IRCS head 
 ",./media/batch7/85/images/img0.jpeg,False,IRNA News Agency,https://x.com/IrnaEnglish/status/1792494094553653347,2024-05-20 09:54:29,Politics-Warfare-Middle-East-Conflict,Misattributed Images,The photo used is from 4 years. https://t.co/i60nzQQ5XY,Tal Hagin
fake_sample,batch7,86,Last night medical personnel at the vicinity of Al-Awda Hospital in Northern Gaza were targeted by a series of violent Israeli airstrikes. ,./media/batch7/86/images/img0.jpeg,False,TIMES OF GAZA,https://x.com/Timesofgaza/status/1792508846117732412,2024-05-20 10:53:06,Politics-Warfare-Israel-Palestine,Misattributed Images,"The footage showcased was already used by the TimesOfGaza on November 10th, 2023 to showcase airstrikes in the vicinity of the al-Awda hospital in Gaza. https://t.co/elqDcaZqwq",Tal Hagin
fake_sample,batch7,87,ایران کے پہاڑی علاقوں سے یہ ایک ویڈیو وائرل ہو رہا ہے   جگہ کا  تعین ہو رہا ہے کہا جا  رہا ہے کہ ڈرون حملہ ہوا ہے  ڈرون حملے کے نتیجے میں پہاڑوں کے بیچ میں ایت اللہ ابراہیم رئیسی دیگر ساتھیوں سمیت گرے ہیں ,./media/batch7/87/images/img0.jpeg,False,Shaista Aslam( PPP)🇱🇾,https://x.com/S_T_A18/status/1792862502134362438,2024-05-21 10:18:24,Politics-Warfare-Middle-East-Conflict,Incorrectly Captioned Images,"This video is unrelated to the helicopter crash in Iran. The video is from 2016, with a caption that states its a Kurdish fighter shooting down a Turkish army helicopter. https://t.co/7RzfMPgj5s",Tal Hagin
fake_sample,batch7,88,"🇵🇸🇮🇱🚨‼️ BREAKING: Yeah , It’s her TikToking.

1) She’s a soldier.
2) She was at a military base.
3) Why she was stationed close to a dangerous area, you should ask Netanyahu or Gallant. ",./media/batch7/88/images/img0.jpeg,False,Lord Bebo,https://x.com/MyLordBebo/status/1744439095307153751,2024-01-08 19:21:05,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"The girl showcased in the Tiktok is not Liri Albag. Why?
1. The earliest video of the soldiers dancing was posted on December 14th, 2023 - Liri was taken captive on October 7th, 2023.
2. Liri is a Field Observer, and the girl in the TikTok is an Artillery Corps instructor. https://t.co/d2o2OLUOq7",Tal Hagin
